Treatment,Env,Line,seedwt,TreatmentName,seedwtzeros,water,fertilizer,spacing,stress_intensity
3,5,Mo17,,PCZ,0,drought,standardN,dense,1
4,5,Mo17,4.371,GA,4.371,drought,standardN,dense,1
5,5,Mo17,0,PACGA,0,drought,standardN,dense,1
6,5,Mo17,4.972,nohormone,4.972,drought,standardN,dense,1
1,3,Oh7B,0,PAC,0,drought,standardN,regular,1
2,3,Oh7B,0,UCN,0,drought,standardN,regular,1
3,3,Oh7B,0,PCZ,0,drought,standardN,regular,1
4,3,Oh7B,0,GA,0,drought,standardN,regular,1
5,3,Oh7B,,PACGA,0,drought,standardN,regular,1
6,3,Oh7B,0,nohormone,0,drought,standardN,regular,1
1,3,B73,,PAC,0,drought,standardN,regular,1
2,3,B73,3.966,UCN,3.966,drought,standardN,regular,1
3,3,B73,3.182,PCZ,3.182,drought,standardN,regular,1
4,3,B73,3.992,GA,3.992,drought,standardN,regular,1
5,3,B73,4.336,PACGA,4.336,drought,standardN,regular,1
6,3,B73,4.182,nohormone,4.182,drought,standardN,regular,1
1,5,Oh7B,4.525,PAC,4.525,drought,standardN,dense,1
2,5,Oh7B,4.239,UCN,4.239,drought,standardN,dense,1
3,5,Oh7B,4.277,PCZ,4.277,drought,standardN,dense,1
4,5,Oh7B,3.817,GA,3.817,drought,standardN,dense,1
5,5,Oh7B,4.801,PACGA,4.801,drought,standardN,dense,1
6,5,Oh7B,3.646,nohormone,3.646,drought,standardN,dense,1
1,5,B73,3.562,PAC,3.562,drought,standardN,dense,1
2,5,B73,4.281,UCN,4.281,drought,standardN,dense,1
3,5,B73,3.74,PCZ,3.74,drought,standardN,dense,1
4,5,B73,,GA,0,drought,standardN,dense,1
5,5,B73,3.827,PACGA,3.827,drought,standardN,dense,1
6,5,B73,3.846,nohormone,3.846,drought,standardN,dense,1
1,3,Mo276,2.51,PAC,2.51,drought,standardN,regular,1
2,3,Mo276,3.028,UCN,3.028,drought,standardN,regular,1
3,3,Mo276,,PCZ,0,drought,standardN,regular,1
4,3,Mo276,4.043,GA,4.043,drought,standardN,regular,1
5,3,Mo276,4.035,PACGA,4.035,drought,standardN,regular,1
6,3,Mo276,4.401,nohormone,4.401,drought,standardN,regular,1
1,3,CML103,3.839,PAC,3.839,drought,standardN,regular,1
2,3,CML103,3.956,UCN,3.956,drought,standardN,regular,1
3,3,CML103,3.383,PCZ,3.383,drought,standardN,regular,1
4,3,CML103,4.279,GA,4.279,drought,standardN,regular,1
5,3,CML103,3.045,PACGA,3.045,drought,standardN,regular,1
6,3,CML103,4.208,nohormone,4.208,drought,standardN,regular,1
1,3,B73,4.494,PAC,4.494,drought,standardN,regular,1
2,3,B73,5.143,UCN,5.143,drought,standardN,regular,1
3,3,B73,3.972,PCZ,3.972,drought,standardN,regular,1
4,3,B73,5.268,GA,5.268,drought,standardN,regular,1
5,3,B73,4.075,PACGA,4.075,drought,standardN,regular,1
6,3,B73,4.002,nohormone,4.002,drought,standardN,regular,1
1,5,Mo276,4.16,PAC,4.16,drought,standardN,dense,1
2,5,Mo276,2.711,UCN,2.711,drought,standardN,dense,1
3,5,Mo276,3.997,PCZ,3.997,drought,standardN,dense,1
4,5,Mo276,3.552,GA,3.552,drought,standardN,dense,1
5,5,Mo276,3.996,PACGA,3.996,drought,standardN,dense,1
6,5,Mo276,,nohormone,0,drought,standardN,dense,1
1,5,CML103,4.273,PAC,4.273,drought,standardN,dense,1
2,5,CML103,3.453,UCN,3.453,drought,standardN,dense,1
3,5,CML103,3.536,PCZ,3.536,drought,standardN,dense,1
4,5,CML103,4.742,GA,4.742,drought,standardN,dense,1
5,5,CML103,3.708,PACGA,3.708,drought,standardN,dense,1
6,5,CML103,3.336,nohormone,3.336,drought,standardN,dense,1
1,5,B73,4.016,PAC,4.016,drought,standardN,dense,1
2,5,B73,5.522,UCN,5.522,drought,standardN,dense,1
3,5,B73,4.782,PCZ,4.782,drought,standardN,dense,1
4,5,B73,5.268,GA,5.268,drought,standardN,dense,1
5,5,B73,4.456,PACGA,4.456,drought,standardN,dense,1
6,5,B73,4.335,nohormone,4.335,drought,standardN,dense,1
1,3,Mo352,4.977,PAC,4.977,drought,standardN,regular,1
2,3,Mo352,0,UCN,0,drought,standardN,regular,1
3,3,Mo352,5.141,PCZ,5.141,drought,standardN,regular,1
4,3,Mo352,,GA,0,drought,standardN,regular,1
5,3,Mo352,,PACGA,0,drought,standardN,regular,1
6,3,Mo352,,nohormone,0,drought,standardN,regular,1
1,3,CML103,4.544,PAC,4.544,drought,standardN,regular,1
2,3,CML103,3.973,UCN,3.973,drought,standardN,regular,1
3,3,CML103,3.768,PCZ,3.768,drought,standardN,regular,1
4,3,CML103,4.814,GA,4.814,drought,standardN,regular,1
5,3,CML103,4.436,PACGA,4.436,drought,standardN,regular,1
6,3,CML103,3.866,nohormone,3.866,drought,standardN,regular,1
1,3,Mo017,3.965,PAC,3.965,drought,standardN,regular,1
2,3,Mo017,3.283,UCN,3.283,drought,standardN,regular,1
3,3,Mo017,3.899,PCZ,3.899,drought,standardN,regular,1
4,3,Mo017,2.885,GA,2.885,drought,standardN,regular,1
5,3,Mo017,,PACGA,0,drought,standardN,regular,1
6,3,Mo017,2.99,nohormone,2.99,drought,standardN,regular,1
1,5,Mo352,4.197,PAC,4.197,drought,standardN,dense,1
2,5,Mo352,5.319,UCN,5.319,drought,standardN,dense,1
3,5,Mo352,4.347,PCZ,4.347,drought,standardN,dense,1
4,5,Mo352,3.923,GA,3.923,drought,standardN,dense,1
5,5,Mo352,4.21,PACGA,4.21,drought,standardN,dense,1
6,5,Mo352,4.055,nohormone,4.055,drought,standardN,dense,1
1,5,CML103,3.786,PAC,3.786,drought,standardN,dense,1
2,5,CML103,4.113,UCN,4.113,drought,standardN,dense,1
3,5,CML103,3.838,PCZ,3.838,drought,standardN,dense,1
4,5,CML103,3.222,GA,3.222,drought,standardN,dense,1
5,5,CML103,3.551,PACGA,3.551,drought,standardN,dense,1
6,5,CML103,3.959,nohormone,3.959,drought,standardN,dense,1
1,5,Mo017,3.966,PAC,3.966,drought,standardN,dense,1
2,5,Mo017,3.8,UCN,3.8,drought,standardN,dense,1
3,5,Mo017,3.96,PCZ,3.96,drought,standardN,dense,1
4,5,Mo017,3.578,GA,3.578,drought,standardN,dense,1
5,5,Mo017,3.054,PACGA,3.054,drought,standardN,dense,1
6,5,Mo017,3.599,nohormone,3.599,drought,standardN,dense,1
1,3,Oh43,3.838,PAC,3.838,drought,standardN,regular,1
2,3,Oh43,5,UCN,5,drought,standardN,regular,1
3,3,Oh43,,PCZ,,drought,standardN,regular,1
4,3,Oh43,,GA,,drought,standardN,regular,1
5,3,Oh43,,PACGA,,drought,standardN,regular,1
6,3,Oh43,,nohormone,,drought,standardN,regular,1
1,3,Mo352,4.506,PAC,4.506,drought,standardN,regular,1
2,3,Mo352,3.947,UCN,3.947,drought,standardN,regular,1
3,3,Mo352,3.624,PCZ,3.624,drought,standardN,regular,1
4,3,Mo352,5.249,GA,5.249,drought,standardN,regular,1
5,3,Mo352,4.779,PACGA,4.779,drought,standardN,regular,1
6,3,Mo352,5.583,nohormone,5.583,drought,standardN,regular,1
1,3,Mo017,3.688,PAC,3.688,drought,standardN,regular,1
2,3,Mo017,3.86,UCN,3.86,drought,standardN,regular,1
3,3,Mo017,3.7,PCZ,3.7,drought,standardN,regular,1
4,3,Mo017,4.28,GA,4.28,drought,standardN,regular,1
5,3,Mo017,,PACGA,0,drought,standardN,regular,1
6,3,Mo017,3.907,nohormone,3.907,drought,standardN,regular,1
1,5,Mo352,3.698,PAC,3.698,drought,standardN,dense,1
2,5,Mo352,3.668,UCN,3.668,drought,standardN,dense,1
3,5,Mo352,3.708,PCZ,3.708,drought,standardN,dense,1
4,5,Mo352,5.249,GA,5.249,drought,standardN,dense,1
5,5,Mo352,,PACGA,0,drought,standardN,dense,1
6,5,Mo352,0,nohormone,0,drought,standardN,dense,1
1,5,Mo017,2.973,PAC,2.973,drought,standardN,dense,1
2,5,Mo017,,UCN,0,drought,standardN,dense,1
3,5,Mo017,3.171,PCZ,3.171,drought,standardN,dense,1
4,5,Mo017,4.242,GA,4.242,drought,standardN,dense,1
5,5,Mo017,3.505,PACGA,3.505,drought,standardN,dense,1
6,5,Mo017,3.285,nohormone,3.285,drought,standardN,dense,1
1,3,Oh7B,4.815,PAC,4.815,drought,standardN,regular,1
2,3,Oh7B,5.471,UCN,5.471,drought,standardN,regular,1
3,3,Oh7B,4.936,PCZ,4.936,drought,standardN,regular,1
4,3,Oh7B,0,GA,0,drought,standardN,regular,1
5,3,Oh7B,,PACGA,0,drought,standardN,regular,1
6,3,Oh7B,0,nohormone,0,drought,standardN,regular,1
1,3,B73,4.342,PAC,4.342,drought,standardN,regular,1
2,3,B73,3.899,UCN,3.899,drought,standardN,regular,1
3,3,B73,4.226,PCZ,4.226,drought,standardN,regular,1
4,3,B73,3.896,GA,3.896,drought,standardN,regular,1
5,3,B73,4.946,PACGA,4.946,drought,standardN,regular,1
6,3,B73,3.956,nohormone,3.956,drought,standardN,regular,1
1,5,Oh7B,3.828,PAC,3.828,drought,standardN,dense,1
2,5,Oh7B,4.118,UCN,4.118,drought,standardN,dense,1
3,5,Oh7B,4.448,PCZ,4.448,drought,standardN,dense,1
4,5,Oh7B,4.706,GA,4.706,drought,standardN,dense,1
5,5,Oh7B,4.563,PACGA,4.563,drought,standardN,dense,1
6,5,Oh7B,4.584,nohormone,4.584,drought,standardN,dense,1
1,5,B73,4.34,PAC,4.34,drought,standardN,dense,1
2,5,B73,4.212,UCN,4.212,drought,standardN,dense,1
3,5,B73,4.862,PCZ,4.862,drought,standardN,dense,1
4,5,B73,5.143,GA,5.143,drought,standardN,dense,1
5,5,B73,3.965,PACGA,3.965,drought,standardN,dense,1
6,5,B73,4.38,nohormone,4.38,drought,standardN,dense,1
1,3,Mo360,4.528,PAC,4.528,drought,standardN,regular,1
2,3,Mo360,3.426,UCN,3.426,drought,standardN,regular,1
3,3,Mo360,3.948,PCZ,3.948,drought,standardN,regular,1
4,3,Mo360,3.816,GA,3.816,drought,standardN,regular,1
5,3,Mo360,3.886,PACGA,3.886,drought,standardN,regular,1
6,3,Mo360,4.105,nohormone,4.105,drought,standardN,regular,1
1,3,LH132,4.598,PAC,4.598,drought,standardN,regular,1
2,3,LH132,4.998,UCN,4.998,drought,standardN,regular,1
3,3,LH132,5.07,PCZ,5.07,drought,standardN,regular,1
4,3,LH132,5.044,GA,5.044,drought,standardN,regular,1
5,3,LH132,4.732,PACGA,4.732,drought,standardN,regular,1
6,3,LH132,5.491,nohormone,5.491,drought,standardN,regular,1
1,3,B73,3.78,PAC,3.78,drought,standardN,regular,1
2,3,B73,3.637,UCN,3.637,drought,standardN,regular,1
3,3,B73,3.444,PCZ,3.444,drought,standardN,regular,1
4,3,B73,3.672,GA,3.672,drought,standardN,regular,1
5,3,B73,3.667,PACGA,3.667,drought,standardN,regular,1
6,3,B73,3.863,nohormone,3.863,drought,standardN,regular,1
1,5,Mo360,3.307,PAC,3.307,drought,standardN,dense,1
2,5,Mo360,2.862,UCN,2.862,drought,standardN,dense,1
3,5,Mo360,3.625,PCZ,3.625,drought,standardN,dense,1
4,5,Mo360,3.129,GA,3.129,drought,standardN,dense,1
5,5,Mo360,4.03,PACGA,4.03,drought,standardN,dense,1
6,5,Mo360,3.321,nohormone,3.321,drought,standardN,dense,1
1,5,LH132,4.869,PAC,4.869,drought,standardN,dense,1
2,5,LH132,4.158,UCN,4.158,drought,standardN,dense,1
3,5,LH132,4.251,PCZ,4.251,drought,standardN,dense,1
4,5,LH132,,GA,0,drought,standardN,dense,1
5,5,LH132,5.644,PACGA,5.644,drought,standardN,dense,1
6,5,LH132,4.573,nohormone,4.573,drought,standardN,dense,1
1,5,B73,4.773,PAC,4.773,drought,standardN,dense,1
2,5,B73,4.262,UCN,4.262,drought,standardN,dense,1
3,5,B73,,PCZ,0,drought,standardN,dense,1
4,5,B73,,GA,0,drought,standardN,dense,1
5,5,B73,4.372,PACGA,4.372,drought,standardN,dense,1
6,5,B73,,nohormone,0,drought,standardN,dense,1
1,3,LH132,4.431,PAC,4.431,drought,standardN,regular,1
2,3,LH132,,UCN,0,drought,standardN,regular,1
3,3,LH132,4.217,PCZ,4.217,drought,standardN,regular,1
4,3,LH132,4.806,GA,4.806,drought,standardN,regular,1
5,3,LH132,3.882,PACGA,3.882,drought,standardN,regular,1
6,3,LH132,5.415,nohormone,5.415,drought,standardN,regular,1
1,3,Oh43,3.872,PAC,3.872,drought,standardN,regular,1
2,3,Oh43,4.206,UCN,4.206,drought,standardN,regular,1
3,3,Oh43,3.964,PCZ,3.964,drought,standardN,regular,1
4,3,Oh43,,GA,0,drought,standardN,regular,1
5,3,Oh43,3.538,PACGA,3.538,drought,standardN,regular,1
6,3,Oh43,2.973,nohormone,2.973,drought,standardN,regular,1
1,3,Mo276,3.805,PAC,3.805,drought,standardN,regular,1
2,3,Mo276,2.695,UCN,2.695,drought,standardN,regular,1
3,3,Mo276,4.06,PCZ,4.06,drought,standardN,regular,1
4,3,Mo276,4.241,GA,4.241,drought,standardN,regular,1
5,3,Mo276,3.789,PACGA,3.789,drought,standardN,regular,1
6,3,Mo276,3.154,nohormone,3.154,drought,standardN,regular,1
1,5,LH132,4.4,PAC,4.4,drought,standardN,dense,1
2,5,LH132,,UCN,0,drought,standardN,dense,1
3,5,LH132,,PCZ,0,drought,standardN,dense,1
4,5,LH132,3.907,GA,3.907,drought,standardN,dense,1
5,5,LH132,,PACGA,0,drought,standardN,dense,1
6,5,LH132,,nohormone,0,drought,standardN,dense,1
1,5,Mo276,4.584,PAC,4.584,drought,standardN,dense,1
2,5,Mo276,4.082,UCN,4.082,drought,standardN,dense,1
3,5,Mo276,,PCZ,0,drought,standardN,dense,1
4,5,Mo276,0,GA,0,drought,standardN,dense,1
5,5,Mo276,3.919,PACGA,3.919,drought,standardN,dense,1
6,5,Mo276,0,nohormone,0,drought,standardN,dense,1
1,3,Mo287,0,PAC,0,drought,standardN,regular,1
2,3,Mo287,4.563,UCN,4.563,drought,standardN,regular,1
3,3,Mo287,5.024,PCZ,5.024,drought,standardN,regular,1
4,3,Mo287,3.675,GA,3.675,drought,standardN,regular,1
5,3,Mo287,3.711,PACGA,3.711,drought,standardN,regular,1
6,3,Mo287,4.297,nohormone,4.297,drought,standardN,regular,1
1,3,Mo298,0,PAC,0,drought,standardN,regular,1
2,3,Mo298,3.113,UCN,3.113,drought,standardN,regular,1
3,3,Mo298,4.059,PCZ,4.059,drought,standardN,regular,1
4,3,Mo298,2.836,GA,2.836,drought,standardN,regular,1
5,3,Mo298,3.992,PACGA,3.992,drought,standardN,regular,1
6,3,Mo298,3.803,nohormone,3.803,drought,standardN,regular,1
1,3,CML103,4.096,PAC,4.096,drought,standardN,regular,1
2,3,CML103,0,UCN,0,drought,standardN,regular,1
3,3,CML103,4.088,PCZ,4.088,drought,standardN,regular,1
4,3,CML103,3.454,GA,3.454,drought,standardN,regular,1
5,3,CML103,3.26,PACGA,3.26,drought,standardN,regular,1
6,3,CML103,3.659,nohormone,3.659,drought,standardN,regular,1
1,5,Mo287,4.821,PAC,4.821,drought,standardN,dense,1
2,5,Mo287,2.229,UCN,2.229,drought,standardN,dense,1
3,5,Mo287,3.516,PCZ,3.516,drought,standardN,dense,1
4,5,Mo287,5.278,GA,5.278,drought,standardN,dense,1
5,5,Mo287,5.053,PACGA,5.053,drought,standardN,dense,1
6,5,Mo287,4.002,nohormone,4.002,drought,standardN,dense,1
1,5,Mo298,5.033,PAC,5.033,drought,standardN,dense,1
2,5,Mo298,3.581,UCN,3.581,drought,standardN,dense,1
3,5,Mo298,3.404,PCZ,3.404,drought,standardN,dense,1
4,5,Mo298,4.125,GA,4.125,drought,standardN,dense,1
5,5,Mo298,4.402,PACGA,4.402,drought,standardN,dense,1
6,5,Mo298,4.632,nohormone,4.632,drought,standardN,dense,1
1,5,CML103,4.047,PAC,4.047,drought,standardN,dense,1
2,5,CML103,3.405,UCN,3.405,drought,standardN,dense,1
3,5,CML103,3.166,PCZ,3.166,drought,standardN,dense,1
4,5,CML103,4.221,GA,4.221,drought,standardN,dense,1
5,5,CML103,7.189,PACGA,7.189,drought,standardN,dense,1
6,5,CML103,3.961,nohormone,3.961,drought,standardN,dense,1
1,3,LH132,,PAC,0,drought,standardN,regular,1
2,3,LH132,,UCN,0,drought,standardN,regular,1
3,3,LH132,5.18,PCZ,5.18,drought,standardN,regular,1
4,3,LH132,,GA,0,drought,standardN,regular,1
5,3,LH132,4.577,PACGA,4.577,drought,standardN,regular,1
6,3,LH132,4.196,nohormone,4.196,drought,standardN,regular,1
1,3,Mo287,3.009,PAC,3.009,drought,standardN,regular,1
2,3,Mo287,5.17,UCN,5.17,drought,standardN,regular,1
3,3,Mo287,5.329,PCZ,5.329,drought,standardN,regular,1
4,3,Mo287,4.018,GA,4.018,drought,standardN,regular,1
5,3,Mo287,3.457,PACGA,3.457,drought,standardN,regular,1
6,3,Mo287,3.526,nohormone,3.526,drought,standardN,regular,1
1,3,Mo17,4.089,PAC,4.089,drought,standardN,regular,1
2,3,Mo17,3.572,UCN,3.572,drought,standardN,regular,1
3,3,Mo17,3.308,PCZ,3.308,drought,standardN,regular,1
4,3,Mo17,2.787,GA,2.787,drought,standardN,regular,1
5,3,Mo17,3.677,PACGA,3.677,drought,standardN,regular,1
6,3,Mo17,3.249,nohormone,3.249,drought,standardN,regular,1
1,5,LH132,3.503,PAC,3.503,drought,standardN,dense,1
2,5,LH132,4.541,UCN,4.541,drought,standardN,dense,1
3,5,LH132,0,PCZ,0,drought,standardN,dense,1
4,5,LH132,2.333,GA,2.333,drought,standardN,dense,1
5,5,LH132,,PACGA,0,drought,standardN,dense,1
6,5,LH132,,nohormone,0,drought,standardN,dense,1
1,5,Mo287,5.215,PAC,5.215,drought,standardN,dense,1
2,5,Mo287,4.19,UCN,4.19,drought,standardN,dense,1
3,5,Mo287,,PCZ,0,drought,standardN,dense,1
4,5,Mo287,,GA,0,drought,standardN,dense,1
5,5,Mo287,,PACGA,0,drought,standardN,dense,1
6,5,Mo287,0,nohormone,0,drought,standardN,dense,1
1,5,Mo17,3.71,PAC,3.71,drought,standardN,dense,1
2,5,Mo17,,UCN,0,drought,standardN,dense,1
3,5,Mo17,4.049,PCZ,4.049,drought,standardN,dense,1
4,5,Mo17,4.236,GA,4.236,drought,standardN,dense,1
5,5,Mo17,0,PACGA,0,drought,standardN,dense,1
6,5,Mo17,,nohormone,0,drought,standardN,dense,1
1,3,B73,,PAC,0,drought,standardN,regular,1
2,3,B73,4.005,UCN,4.005,drought,standardN,regular,1
3,3,B73,3.228,PCZ,3.228,drought,standardN,regular,1
4,3,B73,3.633,GA,3.633,drought,standardN,regular,1
5,3,B73,4.703,PACGA,4.703,drought,standardN,regular,1
6,3,B73,4.302,nohormone,4.302,drought,standardN,regular,1
1,3,Oh43,,PAC,0,drought,standardN,regular,1
2,3,Oh43,3.919,UCN,3.919,drought,standardN,regular,1
3,3,Oh43,,PCZ,0,drought,standardN,regular,1
4,3,Oh43,3.656,GA,3.656,drought,standardN,regular,1
5,3,Oh43,4.506,PACGA,4.506,drought,standardN,regular,1
6,3,Oh43,,nohormone,0,drought,standardN,regular,1
1,5,B73,3.858,PAC,3.858,drought,standardN,dense,1
2,5,B73,,UCN,0,drought,standardN,dense,1
3,5,B73,3.624,PCZ,3.624,drought,standardN,dense,1
4,5,B73,4.677,GA,4.677,drought,standardN,dense,1
5,5,B73,3.633,PACGA,3.633,drought,standardN,dense,1
6,5,B73,4.491,nohormone,4.491,drought,standardN,dense,1
1,3,CML103,,PAC,0,drought,standardN,regular,1
2,3,CML103,3.998,UCN,3.998,drought,standardN,regular,1
3,3,CML103,3.852,PCZ,3.852,drought,standardN,regular,1
4,3,CML103,3.337,GA,3.337,drought,standardN,regular,1
5,3,CML103,3.99,PACGA,3.99,drought,standardN,regular,1
6,3,CML103,3.914,nohormone,3.914,drought,standardN,regular,1
1,3,Mo298,0,PAC,0,drought,standardN,regular,1
2,3,Mo298,0,UCN,0,drought,standardN,regular,1
3,3,Mo298,4.145,PCZ,4.145,drought,standardN,regular,1
4,3,Mo298,4.16,GA,4.16,drought,standardN,regular,1
5,3,Mo298,5.969,PACGA,5.969,drought,standardN,regular,1
6,3,Mo298,,nohormone,0,drought,standardN,regular,1
1,3,B73,4.081,PAC,4.081,drought,standardN,regular,1
2,3,B73,3.907,UCN,3.907,drought,standardN,regular,1
3,3,B73,4.196,PCZ,4.196,drought,standardN,regular,1
4,3,B73,3.527,GA,3.527,drought,standardN,regular,1
5,3,B73,4.444,PACGA,4.444,drought,standardN,regular,1
6,3,B73,3.688,nohormone,3.688,drought,standardN,regular,1
1,5,CML103,4.482,PAC,4.482,drought,standardN,dense,1
2,5,CML103,3.783,UCN,3.783,drought,standardN,dense,1
3,5,CML103,3.115,PCZ,3.115,drought,standardN,dense,1
4,5,CML103,4.184,GA,4.184,drought,standardN,dense,1
5,5,CML103,2.587,PACGA,2.587,drought,standardN,dense,1
6,5,CML103,4.249,nohormone,4.249,drought,standardN,dense,1
1,5,Mo298,,PAC,0,drought,standardN,dense,1
2,5,Mo298,4.991,UCN,4.991,drought,standardN,dense,1
3,5,Mo298,,PCZ,0,drought,standardN,dense,1
4,5,Mo298,0,GA,0,drought,standardN,dense,1
5,5,Mo298,3.633,PACGA,3.633,drought,standardN,dense,1
6,5,Mo298,5.034,nohormone,5.034,drought,standardN,dense,1
1,5,B73,,PAC,0,drought,standardN,dense,1
2,5,B73,,UCN,0,drought,standardN,dense,1
3,5,B73,,PCZ,0,drought,standardN,dense,1
4,5,B73,,GA,0,drought,standardN,dense,1
5,5,B73,,PACGA,0,drought,standardN,dense,1
6,5,B73,,nohormone,0,drought,standardN,dense,1
1,3,Mo017,0,PAC,0,drought,standardN,regular,1
2,3,Mo017,,UCN,0,drought,standardN,regular,1
3,3,Mo017,2.16,PCZ,2.16,drought,standardN,regular,1
4,3,Mo017,3.146,GA,3.146,drought,standardN,regular,1
5,3,Mo017,3.348,PACGA,3.348,drought,standardN,regular,1
6,3,Mo017,3.119,nohormone,3.119,drought,standardN,regular,1
1,3,Mo360,4.342,PAC,4.342,drought,standardN,regular,1
2,3,Mo360,4.866,UCN,4.866,drought,standardN,regular,1
3,3,Mo360,5.005,PCZ,5.005,drought,standardN,regular,1
4,3,Mo360,4.643,GA,4.643,drought,standardN,regular,1
5,3,Mo360,5.401,PACGA,5.401,drought,standardN,regular,1
6,3,Mo360,5.406,nohormone,5.406,drought,standardN,regular,1
1,3,B73,4.079,PAC,4.079,drought,standardN,regular,1
2,3,B73,5.692,UCN,5.692,drought,standardN,regular,1
3,3,B73,3.915,PCZ,3.915,drought,standardN,regular,1
4,3,B73,4.3,GA,4.3,drought,standardN,regular,1
5,3,B73,4.434,PACGA,4.434,drought,standardN,regular,1
6,3,B73,5.271,nohormone,5.271,drought,standardN,regular,1
1,5,Mo017,,PAC,0,drought,standardN,dense,1
2,5,Mo017,,UCN,0,drought,standardN,dense,1
3,5,Mo017,,PCZ,0,drought,standardN,dense,1
4,5,Mo017,2.547,GA,2.547,drought,standardN,dense,1
5,5,Mo017,2.663,PACGA,2.663,drought,standardN,dense,1
6,5,Mo017,3.104,nohormone,3.104,drought,standardN,dense,1
1,5,Mo360,4.379,PAC,4.379,drought,standardN,dense,1
2,5,Mo360,4.574,UCN,4.574,drought,standardN,dense,1
3,5,Mo360,3.384,PCZ,3.384,drought,standardN,dense,1
4,5,Mo360,3.778,GA,3.778,drought,standardN,dense,1
5,5,Mo360,3.717,PACGA,3.717,drought,standardN,dense,1
6,5,Mo360,3.948,nohormone,3.948,drought,standardN,dense,1
1,5,B73,3.865,PAC,3.865,drought,standardN,dense,1
2,5,B73,3.382,UCN,3.382,drought,standardN,dense,1
3,5,B73,3.605,PCZ,3.605,drought,standardN,dense,1
4,5,B73,4.525,GA,4.525,drought,standardN,dense,1
5,5,B73,4.111,PACGA,4.111,drought,standardN,dense,1
6,5,B73,4.661,nohormone,4.661,drought,standardN,dense,1
1,3,Mo298,1.799,PAC,1.799,drought,standardN,regular,1
2,3,Mo298,4.064,UCN,4.064,drought,standardN,regular,1
3,3,Mo298,6.428,PCZ,6.428,drought,standardN,regular,1
4,3,Mo298,,GA,0,drought,standardN,regular,1
5,3,Mo298,5.401,PACGA,5.401,drought,standardN,regular,1
6,3,Mo298,4.852,nohormone,4.852,drought,standardN,regular,1
1,3,Mo017,3.388,PAC,3.388,drought,standardN,regular,1
2,3,Mo017,3.728,UCN,3.728,drought,standardN,regular,1
3,3,Mo017,3.618,PCZ,3.618,drought,standardN,regular,1
4,3,Mo017,2.607,GA,2.607,drought,standardN,regular,1
5,3,Mo017,4.271,PACGA,4.271,drought,standardN,regular,1
6,3,Mo017,3.347,nohormone,3.347,drought,standardN,regular,1
1,5,Mo298,3.305,PAC,3.305,drought,standardN,dense,1
2,5,Mo298,3.712,UCN,3.712,drought,standardN,dense,1
3,5,Mo298,4.514,PCZ,4.514,drought,standardN,dense,1
4,5,Mo298,4.234,GA,4.234,drought,standardN,dense,1
5,5,Mo298,5.726,PACGA,5.726,drought,standardN,dense,1
6,5,Mo298,4.685,nohormone,4.685,drought,standardN,dense,1
1,5,Mo017,3.234,PAC,3.234,drought,standardN,dense,1
2,5,Mo017,4.186,UCN,4.186,drought,standardN,dense,1
3,5,Mo017,3.661,PCZ,3.661,drought,standardN,dense,1
4,5,Mo017,3.096,GA,3.096,drought,standardN,dense,1
5,5,Mo017,3.559,PACGA,3.559,drought,standardN,dense,1
6,5,Mo017,3.698,nohormone,3.698,drought,standardN,dense,1
1,3,B73,3.966,PAC,3.966,drought,standardN,regular,1
2,3,B73,4.632,UCN,4.632,drought,standardN,regular,1
3,3,B73,4.322,PCZ,4.322,drought,standardN,regular,1
4,3,B73,4.476,GA,4.476,drought,standardN,regular,1
5,3,B73,12.84,PACGA,12.84,drought,standardN,regular,1
6,3,B73,4.174,nohormone,4.174,drought,standardN,regular,1
1,3,Mo287,3.639,PAC,3.639,drought,standardN,regular,1
2,3,Mo287,6.112,UCN,6.112,drought,standardN,regular,1
3,3,Mo287,5.869,PCZ,5.869,drought,standardN,regular,1
4,3,Mo287,4.036,GA,4.036,drought,standardN,regular,1
5,3,Mo287,5.889,PACGA,5.889,drought,standardN,regular,1
6,3,Mo287,4.996,nohormone,4.996,drought,standardN,regular,1
1,3,Mo17,4.973,PAC,4.973,drought,standardN,regular,1
2,3,Mo17,5.237,UCN,5.237,drought,standardN,regular,1
3,3,Mo17,3.789,PCZ,3.789,drought,standardN,regular,1
4,3,Mo17,4.3,GA,4.3,drought,standardN,regular,1
5,3,Mo17,4.506,PACGA,4.506,drought,standardN,regular,1
6,3,Mo17,5.583,nohormone,5.583,drought,standardN,regular,1
1,5,B73,4.625,PAC,4.625,drought,standardN,dense,1
2,5,B73,4.393,UCN,4.393,drought,standardN,dense,1
3,5,B73,3.895,PCZ,3.895,drought,standardN,dense,1
4,5,B73,3.877,GA,3.877,drought,standardN,dense,1
5,5,B73,3.498,PACGA,3.498,drought,standardN,dense,1
6,5,B73,3.786,nohormone,3.786,drought,standardN,dense,1
1,5,Mo287,,PAC,0,drought,standardN,dense,1
2,5,Mo287,6.453,UCN,6.453,drought,standardN,dense,1
3,5,Mo287,5.504,PCZ,5.504,drought,standardN,dense,1
4,5,Mo287,4.439,GA,4.439,drought,standardN,dense,1
5,5,Mo287,4.107,PACGA,4.107,drought,standardN,dense,1
6,5,Mo287,4.457,nohormone,4.457,drought,standardN,dense,1
1,5,Mo17,4.149,PAC,4.149,drought,standardN,dense,1
